CEP;NUMERO;COMPLEMENTO;QTDE
64000010;110;;1
64000010;157;;1
64000010;180;;1
64000010;223;;1
64000010;42;;1
64000010;430;;1
64000010;430;;1
64000010;442;;1
64000010;444;;1
64000010;446;;1
64000010;520;LJ A;1
64000010;520;LJ B;1
64000010;522;;1
64000010;677;;1
64000010;80;;1
64000010;82;;1
64000010;900;;1
64000020;101;;1
64000020;1623;;1
64000020;1623;LJ 1;1
64000020;1623;LJ 2;1
64000020;1709;;23
64000020;1719;LJ 1;1
64000020;1719;LJ 2;1
64000020;1719;LJ 3;1
64000020;1719;LJ 4;1
64000020;1719;LJ 5;1
64000020;1793;;1
64000020;1853;;1
64000020;1867;;1
64000020;1887;;1
64000020;1909;;1
64000020;1929;;6
64000020;1967;;1
64000020;1989;;1
64000020;2011;;1
64000020;2045;;1
64000020;2053;;1
64000020;2077;;1
64000020;2095;;1
64000020;2121;;1
64000020;2155;;1
64000020;2165;;1
64000020;2187;;1
64000020;2235;;1
64000020;2261;;1
64000020;2277;;1
64000020;2315;;1
64000020;2325;;1
64000020;2357;;1
64000020;2401;;1
64000020;2425;;1
64000020;2439;;1
64000020;2461;;1
64000030;1011;;1
64000030;1013;;1
64000030;1025;;1
64000030;1027;;1
64000030;1031;;1
64000030;1035;;2
64000030;1037;;1
64000030;1073;;1
64000030;1081;;1
64000030;1085;;1
64000030;1093;;1
64000030;1099;;1
64000030;1099;;1
64000030;1103;;1
64000030;1109;;1
64000030;113;;1
64000030;1239;;1
64000030;1239;;1
64000030;1243;;1
64000030;1249;;1
64000030;1251;;1
64000030;1257;;1
64000030;1266;;1
64000030;1269;;1
64000030;1273;;1
64000030;1283;;1
64000030;1287;;1
64000030;1291;;1
64000030;23;;1
64000030;23;LJ 1;1
64000030;33;;1
64000030;381;LJ A;1
64000030;381;LJ B;1
64000030;385;;1
64000030;387;;1
64000030;389;;1
64000030;391;;1
64000030;393;;1
64000030;405;;1
64000030;407;;1
64000030;417;;1
64000030;417;LE A;1
64000030;421;;1
64000030;43;;1
64000030;431;;1
64000030;437;;1
64000030;441;;1
64000030;453;;1
64000030;464;;1
64000030;471;;1
64000030;476;;1
64000030;489;;1
64000030;490;;1
64000030;501;;1
64000030;509;;1
64000030;510;;1
64000030;524;;1
64000030;525;;1
64000030;534;;1
64000030;547;;1
64000030;550;;1
64000030;557;;1
64000030;602;;1
64000030;606;;1
64000030;607;;1
64000030;622;;1
64000030;626;;1
64000030;638;;1
64000030;661;;1
64000030;678;;1
64000030;687;;1
64000030;692;;1
64000030;698;;1
64000030;702;;1
64000030;705;;1
64000030;711;;1
64000030;712;;1
64000030;716;;1
64000030;719;;1
64000030;723;;1
64000030;724;;1
64000030;730;;1
64000030;734;;1
64000030;735;;1
64000030;748;;1
64000030;752;;1
64000030;758;;1
64000030;768;;1
64000030;769;;1
64000030;777;;1
64000030;778;;1
64000030;787;;1
64000030;788;;1
64000030;795;;1
64000030;797;;1
64000030;797;CA 1;1
64000030;800;;1
64000030;804;;1
64000030;807;;1
64000030;808;;1
64000030;811;;2
64000030;817;;1
64000030;820;;1
64000030;827;;1
64000030;865;;1
64000030;875;;1
64000030;885;;1
64000030;900;;1
64000030;901;;1
64000030;904;;1
64000030;906;;1
64000030;912;;1
64000030;921;;1
64000030;925;;1
64000030;925;CA 1;1
64000030;933;;1
64000030;961;;1
64000030;971;;1
64000030;972;;1
64000030;989;;1
64000030;999;;1
64000050;383;;1
64000050;387;LJ 11;1
64000050;391;LJ 12;1
64000050;392;;1
64000050;393;LJ 13;1
64000050;396;;1
64000050;399;LJ 14;1
64000050;40;;1
64000050;402;;1
64000050;403;LJ 15;1
64000050;407;LJ 16;1
64000050;411;LJ 17;1
64000050;412;;1
64000050;415;BX 6;1
64000050;416;;1
64000050;420;;1
64000050;422;;1
64000050;428;;1
64000050;429;BX 5;1
64000050;435;BX 1;1
64000050;435;BX 2;1
64000050;435;BX 3;1
64000050;435;BX 4;1
64000050;438;;1
64000050;468;;1
64000050;479;;1
64000050;483;;1
64000050;487;;1
64000050;489;;1
64000050;489;LJ 1;1
64000050;494;;1
64000050;495;;1
64000050;498;;1
64000050;499;;1
64000050;50;;1
64000050;510;;1
64000050;513;;1
64000050;515;;1
64000050;516;;1
64000050;519;;1
64000050;520;;1
64000050;53;;1
64000050;535;;1
64000050;541;;1
64000050;541;LJ 1;1
64000050;547;;1
64000050;561;;1
64000050;563;;1
64000050;58;;1
64000050;581;LJ 1;1
64000050;587;;1
64000050;587;LE A;1
64000050;589;;3
64000050;591;;1
64000050;61;;1
64000050;611;CA 1;1
64000050;611;CA 2;1
64000050;617;;1
64000050;627;;1
64000050;634;;3
64000050;635;BL B;1
64000050;637;;1
64000050;639;;1
64000050;65;;1
64000050;651;;1
64000050;656;;1
64000050;658;;1
64000050;659;;1
64000050;693;;1
64000050;705;;1
64000050;71;;1
64000050;713;;1
64000050;719;;1
64000050;723;;1
64000050;726;;1
64000050;730;;1
64000050;732;;1
64000050;734;;1
64000050;738;LE N;6
64000050;746;;1
64000050;747;;1
64000050;750;;1
64000050;753;;1
64000050;757;;1
64000050;760;;1
64000050;765;;1
64000050;769;;1
64000050;770;;1
64000050;777;;1
64000050;782;;1
64000050;786;;1
64000050;790;;1
64000050;791;;1
64000050;797;;1
64000050;798;;1
64000050;801;;1
64000050;805;;1
64000050;806;;1
64000050;81;;1
64000050;810;;1
64000050;820;;1
64000050;825;;1
64000050;83;;1
64000050;830;;1
64000050;837;;1
64000050;876;;1
64000050;878;;1
64000050;882;;1
64000050;887;;1
64000050;888;;1
64000050;894;;1
64000050;897;;1
64000050;911;;1
64000050;919;;1
64000050;929;;1
64000060;1008;;1
64000060;1011;;1
64000060;1031;;1
64000060;1042;;1
64000060;1051;;1
64000060;1061;;1
64000060;1067;;1
64000060;1070;;1
64000060;1089;;1
64000060;1098;;1
64000060;1101;;1
64000060;1121;;1
64000060;1127;;1
64000060;1133;;1
64000060;1135;;1
64000060;1136;;1
64000060;1140;;1
64000060;1147;;1
64000060;1151;;1
64000060;1173;;1
64000060;1193;;1
64000060;120;;1
64000060;1200;;1
64000060;1200;;1
64000060;1218;;1
64000060;1226;;1
64000060;1232;;1
64000060;1237;;1
64000060;1253;;1
64000060;1271;;1
64000060;1271;;1
64000060;1310;;1
64000060;1322;;1
64000060;1348;;1
64000060;135;;1
64000060;1355;;1
64000060;1356;;1
64000060;1356;;1
64000060;1357;;1
64000060;1373;;1
64000060;1374;;1
64000060;1377;;1
64000060;1393;;1
64000060;1426;;1
64000060;1431;;1
64000060;1436;;1
64000060;1450;;1
64000060;1455;;1
64000060;1464;;1
64000060;1469;;1
64000060;1474;;1
64000060;1481;;1
64000060;1485;;1
64000060;1486;;1
64000060;1519;;1
64000060;1531;;1
64000060;1548;;1
64000060;1557;;1
64000060;1567;;1
64000060;1597;;1
64000060;1680;;1
64000060;1832;;1
64000060;1849;;1
64000060;1863;;1
64000060;1885;;1
64000060;1892;;1
64000060;1904;;1
64000060;1915;;1
64000060;1915;CA 1;1
64000060;1947;;1
64000060;1961;;1
64000060;1988;;1
64000060;2003;;1
64000060;2003;LJ 1;1
64000060;2003;LJ 2;1
64000060;2003;LJ 3;1
64000060;2021;;1
64000060;2045;;1
64000060;2048;;1
64000060;2063;;1
64000060;2068;;1
64000060;2075;;1
64000060;2090;;1
64000060;2091;;1
64000060;2120;;1
64000060;2121;;1
64000060;2128;;1
64000060;2131;;1
64000060;2148;;1
64000060;2151;;1
64000060;2163;;1
64000060;2256;;1
64000060;2265;;1
64000060;2273;;1
64000060;2279;;1
64000060;2280;;1
64000060;2287;;1
64000060;2301;;1
64000060;2301;;1
64000060;2315;;1
64000060;2345;;1
64000060;2346;;1
64000060;2419;;1
64000060;2421;;1
64000060;2447;;1
64000060;2448;;1
64000060;2526;;1
64000060;72;;4
64000060;768;;1
64000060;772;;1
64000060;804;;1
64000060;814;;1
64000060;822;;1
64000060;823;;1
64000060;826;;1
64000060;827;;1
64000060;846;;1
64000060;860;;1
64000060;861;;1
64000060;884;;1
64000060;894;;1
64000060;906;;1
64000060;906;LJ 2;1
64000060;937;;1
64000060;948;;1
64000060;965;;1
64000060;972;;1
64000060;982;;1
64000060;986;;1
64000060;991;;1
64000060;992;;1
64000070;121;;1
64000070;146;;1
64000070;150;;1
64000070;165;;1
64000070;166;;1
64000070;29;;1
64000070;389;;1
64000070;39;;1
64000070;391;;1
64000070;397;;1
64000070;399;;1
64000070;405;;1
64000070;409;;1
64000070;413;;1
64000070;415;;1
64000070;419;;1
64000070;423;;1
64000070;427;;1
64000070;429;;1
64000070;431;;1
64000070;432;;1
64000070;434;;1
64000070;438;;1
64000070;440;;1
64000070;45;;1
64000070;460;;1
64000070;482;;1
64000070;512;;1
64000070;520;;1
64000070;527;;1
64000070;532;;1
64000070;534;;1
64000070;538;;1
64000070;538;;1
64000070;542;;1
64000070;601;;1
64000070;601;LJ A;1
64000070;611;;1
64000070;635;;3
64000070;643;;12
64000070;6563;;1
64000070;692;;1
64000070;720;;1
64000070;725;;1
64000070;730;;1
64000070;731;;1
64000070;740;;1
64000070;743;;1
64000070;745;;1
64000070;748;;1
64000070;753;;1
64000070;760;;1
64000070;764;;1
64000070;776;;1
64000070;782;;1
64000070;790;;1
64000070;820;;1
64000070;823;CA 1;1
64000070;823;CA 2;1
64000070;823;CA 3;1
64000070;823;CA 4;1
64000070;823;CA 5;1
64000070;823;CA 6;1
64000070;824;;1
64000070;855;;1
64000070;855;LJ 2;1
64000070;880;;1
64000070;887;;1
64000070;897;;1
64000070;905;;1
64000070;910;;1
64000070;956;BL A;23
64000070;956;BL B;22
64000080;1016;;1
64000080;1016;;1
64000080;1038;;1
64000080;1044;;1
64000080;1060;;1
64000080;1062;;1
64000080;1064;;1
64000080;1074;;1
64000080;1094;;1
64000080;1101;;1
64000080;1105;;1
64000080;1112;;1
64000080;1115;;1
64000080;1129;;1
64000080;1132;;1
64000080;1133;;1
64000080;1147;;1
64000080;1148;;1
64000080;1175;;1
64000080;1190;;1
64000080;1194;;1
64000080;1202;;1
64000080;1203;;1
64000080;1209;;1
64000080;1213;;7
64000080;1217;;3
64000080;1235;;1
64000080;1239;;1
64000080;1244;;1
64000080;1245;;1
64000080;1265;;1
64000080;1266;;1
64000080;1266;;1
64000080;1274;LJ A;1
64000080;1274;LJ B;1
64000080;1275;;1
64000080;1291;;1
64000080;1296;;1
64000080;1297;;1
64000080;1300;;1
64000080;1301;;1
64000080;1310;;1
64000080;1312;;1
64000080;1314;;1
64000080;1342;;1
64000080;1350;;1
64000080;1370;;1
64000080;1380;;13
64000080;1390;;1
64000080;1392;;1
64000080;1396;;1
64000080;1408;;1
64000080;1427;;1
64000080;1427;LJ 1;1
64000080;1434;;1
64000080;1441;;1
64000080;1451;;1
64000080;1451;LJ 1;1
64000080;1460;;1
64000080;1466;;1
64000080;1476;;1
64000080;1510;;1
64000080;1521;;1
64000080;1523;;1
64000080;1526;;1
64000080;1535;;1
64000080;1537;;1
64000080;1542;;1
64000080;1547;;1
64000080;1548;;1
64000080;1555;;1
64000080;1564;;1
64000080;1573;;1
64000080;1611;;1
64000080;1647;;1
64000080;1661;;1
64000080;1691;;1
64000080;1713;;1
64000080;1713;LE B;1
64000080;1812;;1
64000080;1819;;1
64000080;1834;;1
64000080;1859;;1
64000080;1866;;1
64000080;1881;;1
64000080;1921;;1
64000080;1926;;1
64000080;1938;;1
64000080;1945;;1
64000080;196;;1
64000080;1980;;1
64000080;1982;;1
64000080;1986;;1
64000080;1990;;1
64000080;1994;;1
64000080;1999;;45
64000080;200;;1
64000080;2002;;1
64000080;2009;;1
64000080;2012;;1
64000080;2022;;1
64000080;2033;;1
64000080;2038;;1
64000080;2041;;1
64000080;2052;;1
64000080;2052;;1
64000080;2061;;1
64000080;2067;;1
64000080;2071;;1
64000080;2074;;1
64000080;2097;;1
64000080;2103;;1
64000080;2130;;1
64000080;2138;;1
64000080;2146;;1
64000080;2158;;1
64000080;2159;;1
64000080;2172;;1
64000080;2179;;1
64000080;2213;;1
64000080;2233;;1
64000080;2258;;1
64000080;2260;;1
64000080;2269;;1
64000080;2289;;1
64000080;2313;;1
64000080;2316;;1
64000080;2336;;1
64000080;2343;;1
64000080;2356;;1
64000080;2378;;1
64000080;2389;;1
64000080;2408;;1
64000080;2441;;1
64000080;2451;;1
64000080;2461;;1
64000080;760;;1
64000080;774;;1
64000080;790;;1
64000080;816;;1
64000080;860;;1
64000080;900;;1
64000090;1007;;1
64000090;1170;LJ A;1
64000090;1170;LJ B;1
64000090;1180;;1
64000090;1196;;1
64000090;1202;;1
64000090;1206;;1
64000090;1212;CA A;1
64000090;1212;CA B;1
64000090;1216;;1
64000090;1218;;1
64000090;1228;;1
64000090;1232;;1
64000090;1240;;1
64000090;1242;;1
64000090;1250;;1
64000090;1257;;1
64000090;1258;;1
64000090;1262;;1
64000090;1265;;1
64000090;1266;;1
64000090;1269;;1
64000090;1272;;1
64000090;1275;;1
64000090;1276;;1
64000090;1280;;1
64000090;1287;;1
64000090;1287;;1
64000090;1289;;1
64000090;1289;;1
64000090;1290;;1
64000090;1292;;1
64000090;1292;;1
64000090;1294;;1
64000090;1297;;1
64000090;130;;1
64000090;1308;;1
64000090;1315;;1
64000090;1333;;1
64000090;1333;;1
64000090;1337;;1
64000090;134;;1
64000090;134;;1
64000090;1344;;1
64000090;1344;;1
64000090;1345;;1
64000090;1347;;1
64000090;1351;;1
64000090;1352;;1
64000090;1353;;1
64000090;1353;LE A;1
64000090;1366;;1
64000090;138;;1
64000090;1385;;1
64000090;142;;1
64000090;143;;1
64000090;150;;2
64000090;163;;1
64000090;17;;1
64000090;21;;1
64000090;270;;1
64000090;28;;1
64000090;29;;1
64000090;30;;1
64000090;30;LJ A;1
64000090;310;;1
64000090;40;;1
64000090;420;;1
64000090;421;;1
64000090;435;;1
64000090;438;;1
64000090;439;;1
64000090;441;;1
64000090;442;;1
64000090;445;;1
64000090;446;;1
64000090;45;;1
64000090;45;LE A;1
64000090;452;;1
64000090;455;;1
64000090;473;;1
64000090;482;;1
64000090;486;;1
64000090;486;;1
64000090;491;;1
64000090;50;;1
64000090;502;;1
64000090;508;;1
64000090;514;;4
64000090;515;;1
64000090;527;;1
64000090;534;;1
64000090;534;;1
64000090;540;;1
64000090;544;;1
64000090;561;;1
64000090;586;;1
64000090;586;LJ 1;1
64000090;586;LJ 2;1
64000090;59;;1
64000090;601;;1
64000090;602;;1
64000090;607;;1
64000090;619;;2
64000090;620;;1
64000090;620;LE A;1
64000090;635;;1
64000090;638;;1
64000090;641;;1
64000090;643;;1
64000090;645;;1
64000090;646;;1
64000090;65;;1
64000090;653;;2
64000090;689;;1
64000090;703;;1
64000090;710;;1
64000090;711;;1
64000090;717;;1
64000090;720;;1
64000090;721;;1
64000090;728;;1
64000090;735;;1
64000090;738;;1
64000090;739;;1
64000090;741;;1
64000090;743;;1
64000090;744;;1
64000090;749;;1
64000090;753;;1
64000090;754;;1
64000090;755;;1
64000090;755;;1
64000090;757;;1
64000090;779;;1
64000090;79;;1
64000090;794;;1
64000090;794;;1
64000090;805;;1
64000090;826;;2
64000090;845;;1
64000090;846;;1
64000090;85;;1
64000090;857;;1
64000090;869;;1
64000090;881;;1
64000090;882;;1
64000090;882;;1
64000090;890;;1
64000090;891;;1
64000090;893;;1
64000090;901;;1
64000090;902;;1
64000090;909;;1
64000090;912;;1
64000090;925;;1
64000090;930;;1
64000090;960;;1
64000090;961;;3
64000110;1000;;1
64000110;1004;;1
64000110;1006;;1
64000110;1010;LE A;1
64000110;1020;;1
64000110;1020;;1
64000110;1036;;1
64000110;1056;;1
64000110;1060;;1
64000110;1069;;1
64000110;1076;;1
64000110;1080;;1
64000110;1080;;1
64000110;1082;;1
64000110;1092;;1
64000110;1092;LE B;1
64000110;1100;;1
64000110;1107;;1
64000110;1119;;1
64000110;1120;;1
64000110;1126;;1
64000110;1140;;1
64000110;1140;;1
64000110;1141;;1
64000110;118;;1
64000110;1200;;4
64000110;1205;;1
64000110;1206;;1
64000110;1211;;1
64000110;1214;;1
64000110;1215;;1
64000110;1216;;1
64000110;1225;;1
64000110;1226;;1
64000110;1230;;1
64000110;1233;;1
64000110;1234;;1
64000110;129;;1
64000110;1295;;1
64000110;1296;;1
64000110;1296;;1
64000110;1297;;1
64000110;1298;;1
64000110;130;;1
64000110;130;;1
64000110;1301;;1
64000110;1306;;1
64000110;1309;;1
64000110;1333;;1
64000110;1367;;1
64000110;1369;;1
64000110;1396;;1
64000110;1404;;1
64000110;147;;1
64000110;150;;1
64000110;154;;1
64000110;159;;1
64000110;164;;1
64000110;165;;1
64000110;172;;1
64000110;173;;1
64000110;176;;1
64000110;1880;;1
64000110;210;;1
64000110;212;;1
64000110;228;;1
64000110;230;;1
64000110;244;;1
64000110;244;LJ A;1
64000110;29;;1
64000110;318;;1
64000110;326;;1
64000110;34;;1
64000110;342;;1
64000110;352;;1
64000110;362;;1
64000110;391;;1
64000110;395;;1
64000110;401;;1
64000110;405;;1
64000110;41;;1
64000110;413;;1
64000110;415;;1
64000110;425;;1
64000110;435;;1
64000110;436;;1
64000110;44;;1
64000110;446;;1
64000110;460;;1
64000110;478;;1
64000110;491;;1
64000110;495;;1
64000110;50;;1
64000110;507;;1
64000110;507;LE A;1
64000110;51;;1
64000110;519;;1
64000110;52;;1
64000110;527;;1
64000110;535;;1
64000110;536;;1
64000110;549;;1
64000110;552;;1
64000110;552;LJ A;1
64000110;555;;1
64000110;558;;1
64000110;560;;1
64000110;563;;1
64000110;564;;1
64000110;60;;1
64000110;615;;1
64000110;645;;1
64000110;655;;2
64000110;655;;1
64000110;705;;1
64000110;715;;1
64000110;719;;1
64000110;739;;1
64000110;743;;1
64000110;747;;1
64000110;747;;1
64000110;759;;1
64000110;761;;1
64000110;771;;1
64000110;779;;1
64000110;797;;1
64000110;805;;2
64000110;819;;1
64000110;877;;1
64000110;881;;1
64000110;883;;1
64000110;889;;1
64000110;901;;1
64000110;903;;1
64000110;956;;1
64000110;966;;1
64000110;972;;1
64000110;974;;1
64000110;982;;1
64000110;986;;1
64000120;1090;;1
64000120;1103;;1
64000120;1106;;1
64000120;1109;;1
64000120;1113;;1
64000120;1118;LJ 1;1
64000120;1118;LJ 2;1
64000120;1119;;1
64000120;1123;;1
64000120;1130;;1
64000120;1136;;1
64000120;1144;;1
64000120;1148;;1
64000120;1161;;1
64000120;1175;;1
64000120;1181;;1
64000120;1186;;1
64000120;1190;;1
64000120;1194;;1
64000120;1198;;1
64000120;1208;;1
64000120;1211;;1
64000120;1220;;1
64000120;1224;;1
64000120;1240;;1
64000120;1257;;1
64000120;1267;;1
64000120;1272;SL 220B;1
64000120;1275;;1
64000120;1281;;1
64000120;1286;;1
64000120;1291;;1
64000120;1296;;1
64000120;1306;;1
64000120;1307;;1
64000120;1320;;1
64000120;1321;;1
64000120;1324;;1
64000120;1327;;1
64000120;1361;;1
64000120;1371;;1
64000120;1373;;1
64000120;1385;;1
64000120;1403;;1
64000120;1426;;1
64000120;1427;;1
64000120;1427;LE B;1
64000120;1435;;1
64000120;1441;;1
64000120;1447;;1
64000120;1459;;1
64000120;1482;;1
64000120;1493;;1
64000120;1527;;1
64000120;1528;;1
64000120;1532;;1
64000120;1533;;1
64000120;1539;;1
64000120;1542;;1
64000120;1550;;1
64000120;1551;;1
64000120;1560;;1
64000120;1561;;1
64000120;1561;;1
64000120;1569;;1
64000120;1570;;1
64000120;1600;;1
64000120;1611;;1
64000120;1631;;1
64000120;1637;;1
64000120;1640;;1
64000120;1641;;1
64000120;1661;;1
64000120;1672;;1
64000120;1673;;1
64000120;1675;;1
64000120;1703;;1
64000120;1703;CA 1;1
64000120;1767;;1
64000120;1783;;1
64000120;1791;;1
64000120;1795;;1
64000120;1805;;1
64000120;1811;;1
64000120;1829;;1
64000120;1857;;1
64000120;1863;;4
64000120;1893;;1
64000120;1903;;1
64000120;1913;;1
64000120;1915;;1
64000120;1927;;1
64000120;1935;;1
64000120;1946;;1
64000120;1959;;1
64000120;1975;;1
64000120;1976;;1
64000120;1985;;1
64000120;1999;;1
64000120;200;;1
64000120;2003;;1
64000120;2020;;1
64000120;2029;CA 1;1
64000120;2029;CA 2;1
64000120;2061;;1
64000120;2085;;1
64000120;2095;;1
64000120;2113;;1
64000120;2115;;1
64000120;2118;;1
64000120;2153;;1
64000120;2160;;1
64000120;2163;;1
64000120;2181;;1
64000120;2205;;1
64000120;2220;;1
64000120;2220;;1
64000120;2240;;16
64000120;2248;;1
64000120;2268;;1
64000120;2268;;1
64000120;2344;;1
64000120;2429;;1
64000120;271;;1
64000120;2851;;1
64000128;152;;1
64000128;160;;1
64000128;165;;1
64000128;166;;1
64000128;168;;1
64000128;175;;1
64000128;253;;1
64000128;373;;1
64000128;409;;1
64000128;415;;1
64000128;44;;1
64000128;46;;1
64000128;48;;1
64000128;50;;1
64000128;510;;1
64000128;52;;1
64000128;520;;1
64000128;534;;4
64000128;54;;1
64000128;55;;1
64000128;563;;1
64000128;571;;1
64000128;579;;1
64000128;620;;1
64000128;630;;1
64000128;642;;1
64000128;706;CA A;1
64000128;706;LJ 1;1
64000128;712;;1
64000128;720;;1
64000128;738;;1
64000128;75;;1
64000128;754;;1
64000128;760;;1
64000128;762;;1
64000128;768;;1
64000128;779;;1
64000128;95;;1
64000130;271;;1
64000130;321;;1
64000130;333;;1
64000130;343;;1
64000130;391;;1
64000130;405;;1
64000130;405;LJ A;2
64000130;413;;1
64000130;415;;1
64000130;419;;1
64000130;425;;1
64000130;449;;1
64000130;455;;1
64000130;459;;1
64000130;501;;1
64000130;507;;1
64000130;515;;1
64000130;515;LJ A;1
64000130;515;LJ B;1
64000130;517;;1
64000130;541;;1
64000130;555;;2
64000150;1004;;1
64000150;1012;;1
64000150;1015;;1
64000150;1032;;1
64000150;1033;;1
64000150;1035;LJ B;1
64000150;1035;LJ C;1
64000150;1044;;1
64000150;1065;LJ A;1
64000150;1086;;1
64000150;1095;;1
64000150;1123;;1
64000150;1127;;1
64000150;1127;CA A;1
64000150;1127;;1
64000150;1127;CA 1;1
64000150;1128;;1
64000150;1129;;1
64000150;1133;;1
64000150;1140;;1
64000150;1190;;1
64000150;1204;;1
64000150;1212;;1
64000150;1215;;1
64000150;1221;;1
64000150;1221;;1
64000150;1229;;1
64000150;1229;CA 1;1
64000150;1234;;1
64000150;1239;;1
64000150;1240;;1
64000150;1243;;1
64000150;1244;;1
64000150;1248;;1
64000150;1254;;1
64000150;1264;;1
64000150;1274;;1
64000150;1290;;1
64000150;1298;;1
64000150;1301;;1
64000150;1302;;1
64000150;1303;;1
64000150;1311;;1
64000150;1313;;1
64000150;1314;;1
64000150;1315;;1
64000150;1317;;1
64000150;154;LJ B;1
64000150;154;LJ C;1
64000150;155;;1
64000150;162;;2
64000150;1666;;1
64000150;186;;2
64000150;190;;1
64000150;194;;1
64000150;222;;8
64000150;225;;1
64000150;232;;1
64000150;236;;1
64000150;242;;1
64000150;250;;1
64000150;252;;1
64000150;253;;1
64000150;258;;1
64000150;27;;1
64000150;282;;1
64000150;284;;1
64000150;290;;1
64000150;294;;1
64000150;301;;1
64000150;304;;1
64000150;307;;1
64000150;308;;1
64000150;312;;1
64000150;316;;1
64000150;320;;1
64000150;324;;1
64000150;328;;1
64000150;331;;1
64000150;332;;1
64000150;337;;1
64000150;347;;1
64000150;348;LJ A;1
64000150;348;LJ B;1
64000150;35;;1
64000150;351;;1
64000150;357;;1
64000150;385;;1
64000150;386;;1
64000150;389;;1
64000150;391;;1
64000150;399;;1
64000150;400;;1
64000150;405;;1
64000150;410;;1
64000150;411;LJ A;1
64000150;411;LJ B;1
64000150;412;;1
64000150;425;;1
64000150;429;;1
64000150;43;;1
64000150;430;;1
64000150;432;;1
64000150;433;;1
64000150;444;;1
64000150;447;;1
64000150;449;;1
64000150;455;;7
64000150;47;;1
64000150;49;;1
64000150;495;LJ 1;1
64000150;495;LJ 2;1
64000150;495;LJ 3;1
64000150;51;;1
64000150;510;;1
64000150;522;;1
64000150;525;;1
64000150;525;LJ A;1
64000150;531;;1
64000150;532;;1
64000150;533;;1
64000150;540;;1
64000150;548;;1
64000150;55;;1
64000150;552;;1
64000150;566;;1
64000150;59;;1
64000150;616;;1
64000150;625;;1
64000150;626;;1
64000150;634;;1
64000150;669;;1
64000150;675;;1
64000150;685;;1
64000150;703;;1
64000150;708;LJ A;1
64000150;708;LJ B;1
64000150;712;;1
64000150;713;;1
64000150;725;;1
64000150;725;;1
64000150;726;;1
64000150;732;;1
64000150;736;;1
64000150;745;;1
64000150;751;;1
64000150;759;;1
64000150;771;;1
64000150;792;;1
64000150;793;;1
64000150;799;;1
64000150;803;;1
64000150;805;;1
64000150;805;;1
64000150;81;;1
64000150;813;;1
64000150;85;;1
64000150;854;;1
64000150;891;;1
64000150;895;;1
64000150;903;;1
64000150;921;;1
64000150;945;;1
64000150;971;;1
64000150;980;;1
64000150;980;;1
64000150;988;;1
64000150;999;;1
64000180;1015;;1
64000180;1015;;1
64000180;1030;LJ A;1
64000180;1030;LJ B;1
64000180;1030;LJ C;1
64000180;1030;LJ D;1
64000180;1035;;1
64000180;1044;;1
64000180;1049;;1
64000180;1065;;1
64000180;1075;;1
64000180;1101;;1
64000180;1107;LJ A;1
64000180;1107;;1
64000180;1113;;1
64000180;1116;;1
64000180;1116;LJ A;1
64000180;1131;;1
64000180;1148;;10
64000180;1186;;1
64000180;1217;;1
64000180;1226;;1
64000180;1235;;1
64000180;1236;;1
64000180;1241;;1
64000180;1249;;1
64000180;1262;;1
64000180;1269;;1
64000180;1283;;1
64000180;1284;;1
64000180;1286;;1
64000180;1290;;1
64000180;1291;;1
64000180;1297;;1
64000180;1298;;1
64000180;1306;;1
64000180;1314;;1
64000180;1323;;1
64000180;1346;;1
64000180;1364;;1
64000180;1366;;1
64000180;1372;;1
64000180;1374;;1
64000180;1379;;1
64000180;1382;;1
64000180;1392;SJ 1;1
64000180;1395;;1
64000180;1397;;1
64000180;1425;;1
64000180;1439;;1
64000180;1447;;1
64000180;145;;1
64000180;1461;;1
64000180;1467;;1
64000180;1471;;1
64000180;1476;;1
64000180;1476;CA 1;1
64000180;1480;;1
64000180;1484;;1
64000180;1485;;1
64000180;1485;LE A;1
64000180;149;;1
64000180;149;;1
64000180;1493;;1
64000180;1507;;1
64000180;151;;1
64000180;1510;;1
64000180;1518;;1
64000180;1530;;1
64000180;1534;;1
64000180;1539;;1
64000180;1544;;1
64000180;1549;;1
64000180;1553;;1
64000180;1553;CA 1;1
64000180;1553;CA 2;1
64000180;1553;CA 3;1
64000180;1557;;5
64000180;1564;;1
64000180;1571;;1
64000180;1585;;1
64000180;1604;;1
64000180;1614;;1
64000180;1621;;1
64000180;1631;;1
64000180;1634;;1
64000180;1643;;1
64000180;1653;;1
64000180;1661;;1
64000180;1663;;1
64000180;1673;;1
64000180;1674;;1
64000180;1674;;1
64000180;17;;1
64000180;1700;;1
64000180;1710;;1
64000180;1729;;1
64000180;1731;;13
64000180;1750;;1
64000180;1761;;1
64000180;1769;;1
64000180;1774;;1
64000180;1778;;1
64000180;1781;;1
64000180;1786;;1
64000180;1799;;1
64000180;18;;1
64000180;1800;;1
64000180;1803;;1
64000180;1812;;1
64000180;1824;;1
64000180;1834;;1
64000180;1835;;1
64000180;1850;;1
64000180;1880;;1
64000180;1885;;1
64000180;1885;;1
64000180;1886;;1
64000180;1894;;1
64000180;19;;1
64000180;1909;;1
64000180;1911;;1
64000180;1919;;1
64000180;1940;;1
64000180;1941;;1
64000180;1949;;1
64000180;1949;CA 1;1
64000180;1949;CA 2;1
64000180;1952;;1
64000180;1954;;1
64000180;1957;;1
64000180;1960;;1
64000180;1972;;1
64000180;1977;;1
